id_dmcl;qt_banr;qt_atmv;qt_moto;tipo_fonte_agua;tipo_pvmt_rua;nu_mrdr;tipo_dmcl;cor_pdmn_prde_extn;ornt_mria_jnla;jnla_vras_prde;ar_dmcl_m2;mtrl_pdmn_prde_extn;mtrl_pdmn_tlhd;orig_ee_dmcl;fonte_prop_gerc_ee;tipo_atvd_dmcl
8168;4;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;6;Casa;Claro;Norte;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8169;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Médio;Sudeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8170;2;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Apartamento;Claro;Sul;Não;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8171;1;1;0;Poco ou nascente;Asfaltada ou Pavimentada;4;Casa;Médio;Sul;Não;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8172;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Norte;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8173;5;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;360.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8174;3;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8175;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;;Taipa de pilão;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8176;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;;Estrutural ou de concreto maciço;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8177;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8178;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Nordeste;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8179;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Norte;Sim;;Estrutural ou de concreto maciço;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8180;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Nordeste;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8181;1;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Não foi possível obter a informação;;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8182;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Nordeste;Sim;;Alvenaria sem revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8183;2;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;;Alvenaria sem revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8184;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Tem outra(s) atividade(s)
8185;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Norte;Sim;45.0;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8186;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Escuro;Norte;Sim;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8187;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Norte;Sim;;Alvenaria sem revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8188;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Médio;Leste;Sim;;Alvenaria sem revestimento externo;Laje de concreto;Não sabe/não responde;;Tem outra(s) atividade(s)
8189;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Médio;Nordeste;Sim;;Alvenaria sem revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8190;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Leste;Sim;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8191;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Leste;Não;50.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8192;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Não;120.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8193;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Leste;Sim;68.0;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8194;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Leste;Não;55.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8195;2;3;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Sudeste;Sim;100.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8196;1;3;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Leste;Sim;;Madeira;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8197;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Sudeste;Não;60.0;Madeira;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8198;1;3;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Sim;;Madeira;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8199;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Médio;Não foi possível obter a informação;;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Tem outra(s) atividade(s)
8200;2;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Sim;98.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8201;4;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Apartamento;Escuro;Sul;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8202;3;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Apartamento;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8203;4;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Apartamento;Médio;Nordeste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8204;4;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Apartamento;Médio;Leste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8205;5;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Apartamento;Médio;Nordeste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8206;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Sul;Sim;85.0;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8207;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Médio;Sudeste;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8208;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Nordeste;Sim;;Estrutural ou de concreto maciço;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8209;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Quarto ou Cômodo;Claro;Norte;Não;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8210;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Escuro;Norte;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8211;1;1;0;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Médio;Sul;Sim;;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8212;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Médio;Sul;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8213;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Médio;Sul;Não;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8214;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Escuro;Sul;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8215;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Norte;Não;;Alvenaria sem revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8216;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Escuro;Leste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8217;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Escuro;Leste;Não;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8218;1;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Leste;Não;;Alvenaria com revestimento externo;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8219;1;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Leste;Sim;;Madeira;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8220;1;1;0;Rede geral de distribuicao;Terra ou Cascalho;3;Casa;Claro;Leste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8221;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Não foi possível obter a informação;Sim;89.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8222;3;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Claro;Sul;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8223;3;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;7;Casa;Médio;Nordeste;Sim;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8224;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Apartamento;Claro;Leste;Não;90.0;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8225;1;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Apartamento;Claro;Leste;Não;88.0;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8226;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Sudeste;Sim;80.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8227;2;0;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;5;Casa;Claro;Nordeste;Não;;Alvenaria sem revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8228;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Claro;Nordeste;Não;18.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8229;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Apartamento;Claro;Leste;Não;89.0;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8230;2;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Casa;Médio;Sudeste;Sim;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
10826;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Casa;Escuro;Norte;Não;48.0;Madeira;Telha de amianto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8231;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Médio;Não foi possível obter a informação;;;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8232;2;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Casa;Claro;Norte;Sim;125.0;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8233;1;1;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Não;;Madeira;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8234;1;0;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Norte;Não;60.0;Alvenaria com revestimento externo;Telha de barro;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8235;1;2;1;Rede geral de distribuicao;Asfaltada ou Pavimentada;2;Apartamento;Claro;Leste;Sim;115.0;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8236;1;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;1;Apartamento;Claro;Leste;Sim;95.0;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8237;4;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Apartamento;Claro;Nordeste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8238;6;1;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;4;Casa;Claro;Nordeste;Não;;Alvenaria com revestimento externo;Laje de concreto;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
8239;5;2;0;Rede geral de distribuicao;Asfaltada ou Pavimentada;3;Apartamento;Médio;Leste;Sim;;Alvenaria com revestimento externo;;Rede geral de distribuição (Concessionária de Energia Elétrica);;Exclusivamente residencial
